"","lw","season","yearly_id","label","Position_order","lws_lastyear","ppr_lastyear","lw_lastyear","sv_lastyear","lw_ever","PA_SuccessRate","PA_HC_Change","PA_Team_Change","PA_Season_Skipped","PA_Team_Drafted","g30_lastyear","g25_lastyear","g20_lastyear","gT10_lastyear","adp_averagePick","ecr","experience","lws_2yrs_ago","ppr_2yrs_ago","lw_2yrs_ago","sv_2yrs_ago","PA_SuccessRate_lastyear","PA_HC_Change_lastyear","PA_Team_Change_lastyear","PA_Season_Skipped_lastyear","PA_Team_Drafted_lastyear","g30_lastyear_2yrs_ago","g25_lastyear_2yrs_ago","g20_lastyear_2yrs_ago","gT10_2yrs_ago","adp_averagePick_lastyear","ecr_lastyear","player_id","full_name","League_Winner","Season_Valid","Games_Away","LWS","PPR","games30","games25","games20","gamesT10","position","LWP4_Ranking","EndofSeason_Rankings","graph_col_lw"
"2928",0.00536091066896915,2019,"2019_00-0032128",0,3,3,91.4,0,1,0,0,0,1,0,1,0,1,1,1,263.55,255.7,4,0,28.5,0,0,0,0,0,0,0,0,0,0,0,273.75,300.08,"00-0032128","Chris Conley",0,1,2,3,156.5,0,0,3,0,"WR",2928,2450,"#900D09"
"2929",0.00535295298323035,2018,"2018_00-0033911",0,3,0,49.4,0,0,0,0,1,0,0,0,0,0,0,0,209.4,189.22,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,240.74,261.25,"00-0033911","Taywan Taylor",0,1,3,0,87.6,0,0,0,0,"WR",2929,5329,"#900D09"
"2930",0.00534979347139597,2014,"2014_00-0028017",0,3,2,85.5,0,1,0,0,1,0,0,0,0,1,1,0,255.3,397.5,3,0,110.8,0,0,0,0,0,0,0,0,0,0,0,216.98,185,"00-0028017","Leonard Hankerson",0,0,3,0,0,0,0,0,0,"WR",2930,12011,"#900D09"
"2931",0.00533736916258931,2013,"2013_00-0027140",0,2,0,43.7,0,1,0,0,1,0,0,1,0,0,0,0,230.91,239,4,2,77.5,0,0,0,0,0,0,1,0,0,1,1,223.48,210.2,"00-0027140","Chris Ogbonnaya",0,1,3,2,114.3,0,0,1,1,"RB",2931,3761,"#900D09"
"2932",0.00533736916258931,2018,"2018_00-0031731",0,2,0,43.9,0,0,0,0,0,0,0,1,0,0,0,0,247.06,223.95,3,2,35.9,0,0,0,1,0,0,1,0,0,1,1,240.74,242.2,"00-0031731","Corey Grant",0,0,3,0,19.7,0,0,0,0,"RB",2932,8403,"#900D09"
"2933",0.00529639795422554,2012,"2012_00-0026956",0,2,1,65.1,0,1,0,0,0,0,0,1,0,0,0,1,223.48,210.2,3,0,56.4,0,0,0,0,0,0,1,0,0,0,0,198.57,254,"00-0026956","LaRod Stephens-Howling",0,1,3,4,87.2,0,0,2,2,"RB",2933,2398,"#900D09"
"2934",0.00529066845774651,2013,"2013_00-0024243",0,4,0,130,0,0,0,0,1,0,0,0,0,0,0,0,196.7,186.52,7,0,85,0,0,0,1,0,0,0,0,0,0,0,202.25,189.08,"00-0024243","Marcedes Lewis",0,1,3,0,82.9,0,0,0,0,"TE",2934,5432,"#900D09"
"2935",0.0052768443711102,2013,"2013_00-0026162",0,2,2,119.4,0,1,0,0,0,1,0,1,0,0,0,2,203.67,183.86,5,0,114.6,0,0,0,0,0,0,1,0,0,0,0,154.48,139.57,"00-0026162","Felix Jones",0,1,3,0,31.7,0,0,0,0,"RB",2935,7437,"#900D09"
"2936",0.0052754576317966,2013,"2013_00-0028434",0,3,1,83.6,0,0,0,0,0,0,0,0,0,0,1,0,230.91,197.55,2,4,153.6,0,0,0,0,0,0,0,0,1,2,1,166.3,149.7,"00-0028434","Doug Baldwin",0,1,3,0,158.4,0,0,0,0,"WR",2936,4713,"#900D09"
"2937",0.00527135608717799,2013,"2013_00-0028613",0,2,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,230.91,191,2,0,17.5,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,"00-0028613","Phillip Tanner",0,0,3,0,13.5,0,0,0,0,"RB",2937,9156,"#900D09"
"2938",0.00526693928986788,2022,"2022_00-0036264",0,1,0,13.88,0,0,0,0,0,0,0,0,0,0,0,0,239.6,334.3,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,201.95,355.68,"00-0036264","Jordan Love",0,0,3,3,0,0,0,0,0,"QB",2938,3169,"#900D09"
"2939",0.00526693928986788,2018,"2018_00-0031288",0,1,0,2.64,0,0,0,0,1,1,0,0,0,0,0,0,240.05,283,4,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,240.74,358.5,"00-0031288","AJ McCarron",0,0,3,0,0.12,0,0,0,0,"QB",2939,11988,"#900D09"
"2940",0.00526693928986788,2017,"2017_00-0031076",0,1,0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,240.74,358.5,3,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,232.88,344,"00-0031076","David Fales",0,0,3,1,19.4,0,0,0,1,"QB",2940,4675,"#900D09"
"2941",0.00526693928986788,2017,"2017_00-0031589",0,1,0,-1.52,0,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,232.88,344,"00-0031589","Brett Hundley",0,1,3,5,124.44,0,1,2,2,"QB",2941,2075,"#900D09"
"2942",0.00526693928986788,2022,"2022_00-0036197",0,1,0,3.48,0,0,0,0,1,0,0,0,0,0,0,0,241,362.5,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,247.48,646,"00-0036197","Jake Fromm",0,0,3,3,0,0,0,0,0,"QB",2942,3170,"#900D09"
"2943",0.00526693928986788,2022,"2022_00-0034131",0,1,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,4,NA,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,247.48,646,"00-0034131","Kurt Benkert",0,0,3,3,0,0,0,0,0,"QB",2943,3171,"#900D09"
"2944",0.00526693928986788,2022,"2022_00-0036226",0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,241,362.5,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,247.48,354,"00-0036226","Jacob Eason",0,0,3,3,0,0,0,0,0,"QB",2944,3172,"#900D09"
"2945",0.00526693928986788,2022,"2022_00-0034343",0,1,0,-3.24,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,4,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,247.48,646,"00-0034343","Josh Rosen",0,0,3,3,0,0,0,0,0,"QB",2945,3173,"#900D09"
"2946",0.00526693928986788,2021,"2021_00-0035752",0,1,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,247.48,349.5,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0035752","Chris Streveler",0,0,3,0,2.04,0,0,0,0,"QB",2946,11343,"#900D09"
"2947",0.00526693928986788,2021,"2021_00-0033275",0,1,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,247.48,397.33,4,NA,NA,0,0,0,1,0,1,1,NA,NA,NA,NA,280.49,364,"00-0033275","Phillip Walker",0,0,3,0,13.78,0,0,0,0,"QB",2947,9135,"#900D09"
"2948",0.00526693928986788,2021,"2021_00-0034899",0,1,0,12.84,0,0,0,0,0,0,0,0,0,0,0,0,247.48,646,3,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0034899","John Wolford",0,0,3,0,-1.9,0,0,0,0,"QB",2948,12428,"#900D09"
"2949",0.00526693928986788,2021,"2021_00-0034955",0,1,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,247.48,646,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0034955","Brett Rypien",0,0,3,0,0,0,0,0,0,"QB",2949,12012,"#900D09"
"2950",0.00526693928986788,2021,"2021_00-0033958",0,1,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,247.48,646,4,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0033958","Nathan Peterman",0,0,3,0,0.2,0,0,0,0,"QB",2950,11961,"#900D09"
"2951",0.00526693928986788,2021,"2021_00-0034438",0,1,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,247.48,646,3,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0034438","Logan Woodside",0,0,3,0,-0.6,0,0,0,0,"QB",2951,12389,"#900D09"
"2952",0.00526693928986788,2018,"2018_00-0031237",0,1,0,-2.3,0,0,0,0,0,1,0,0,0,0,0,0,249.35,286,4,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,240.74,278.5,"00-0031237","Teddy Bridgewater",0,0,3,0,7.22,0,0,0,0,"QB",2952,10173,"#900D09"
"2953",0.00526693928986788,2018,"2018_00-0032792",0,1,0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,273.75,361.2,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,240.74,358.5,"00-0032792","Nate Sudfeld",0,0,3,0,4.68,0,0,0,0,"QB",2953,10689,"#900D09"
"2954",0.00526693928986788,2018,"2018_00-0031800",0,1,0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,273.75,361.2,3,NA,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,240.74,358.5,"00-0031800","Taylor Heinicke",0,0,3,0,13.9,0,0,0,0,"QB",2954,9109,"#900D09"
"2955",0.00525808287784457,2022,"2022_00-0030456",0,2,1,59.1,0,1,0,0,0,0,0,0,0,0,1,0,241,321.79,9,8,158.1,0,1,1,0,1,0,1,0,0,4,4,169.99,181.02,"00-0030456","Giovani Bernard",0,0,3,3,0,0,0,0,0,"RB",2955,3174,"#900D09"
"2956",0.00522904749959707,2017,"2017_00-0032128",0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,208.52,215.59,2,0,42.9,0,0,0,0,0,0,0,0,0,0,0,217.27,208.37,"00-0032128","Chris Conley",0,0,3,0,28.5,0,0,0,0,"WR",2956,7671,"#900D09"
"2957",0.00522904749959707,2019,"2019_00-0033895",0,4,0,86.6,0,0,0,0,0,0,0,0,0,0,0,0,216.18,242.41,2,0,51.7,0,0,0,0,0,0,0,0,0,0,0,217.78,246.52,"00-0033895","Gerald Everett",0,1,3,1,89.8,0,0,1,0,"TE",2957,4312,"#900D09"
"2958",0.00519720930606127,2016,"2016_00-0029640",0,3,0,20.2,0,1,0,0,1,1,0,0,0,0,0,0,232.88,242.53,4,3,80.5,0,0,0,0,0,0,0,0,1,1,1,132,122.23,"00-0029640","Brian Quick",0,0,3,1,115.4,0,0,1,0,"WR",2958,4262,"#900D09"
"2959",0.0051802140660584,2016,"2016_00-0031273",0,4,0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,215.23,202.56,2,0,2.7,0,0,0,0,0,0,0,0,0,0,0,235.56,396.5,"00-0031273","Cameron Brate",0,1,2,4,171,0,0,3,1,"TE",2959,2166,"#900D09"
"2960",0.0051802140660584,2012,"2012_00-0026298",0,4,0,68.6,0,1,0,0,0,0,0,0,0,0,0,0,219.16,201.86,4,0,8.9,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"00-0026298","Kellen Davis",0,1,3,0,51.9,0,0,0,0,"TE",2960,6392,"#900D09"
"2961",0.00517685106024146,2012,"2012_00-0027518",0,3,0,52.3,0,0,0,0,0,0,0,1,0,0,0,0,223.48,187.67,2,0,45.4,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"00-0027518","Donald Jones",0,1,3,0,109.3,0,0,0,0,"WR",2961,4982,"#900D09"
"2962",0.00516471453011036,2016,"2016_00-0030113",0,3,0,21.7,0,1,0,0,0,0,0,1,0,0,0,0,223.88,208.28,3,1,91.4,0,0,0,0,0,0,0,0,0,1,0,81.22,81.28,"00-0030113","Charles Johnson",0,1,3,0,43.2,0,0,0,0,"WR",2962,6770,"#900D09"
"2963",0.0051612239331007,2020,"2020_00-0030288",0,2,1,101.1,0,1,0,0,0,0,0,1,0,0,0,1,249.04,242.27,7,0,49.7,0,0,0,0,0,0,1,0,0,0,0,232.29,210.83,"00-0030288","Rex Burkhead",0,1,2,8,107.6,1,1,2,3,"RB",2963,1424,"#900D09"
"2964",0.00514894537627697,2020,"2020_00-0031806",0,2,0,59.1,0,1,0,0,0,0,0,1,0,0,0,0,208.59,200.11,5,0,39.4,0,1,0,0,0,0,1,0,0,0,0,198.02,181.47,"00-0031806","Malcolm Brown",0,1,3,4,109.1,0,1,1,2,"RB",2964,2275,"#900D09"
"2965",0.00514287687838078,2021,"2021_00-0036450",0,2,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,247.48,295.08,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,124.29,213.56,"00-0036450","Ke'Shawn Vaughn",0,0,3,0,24.5,0,0,0,0,"RB",2965,7958,"#900D09"
"2966",0.00513251125812531,2016,"2016_00-0028595",0,1,0,-0.14,0,0,0,0,0,1,0,0,0,0,0,0,232.88,344,116,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,235.56,396.5,"00-0028595","Scott Tolzien",0,0,3,0,8.94,0,0,0,0,"QB",2966,9848,"#900D09"
"2967",0.00513251125812531,2015,"2015_00-0027659",0,1,0,15.82,0,0,0,0,1,0,0,0,0,0,0,0,235.56,380.5,5,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,255.3,397.5,"00-0027659","Jimmy Clausen",0,0,3,0,33.16,0,0,0,0,"QB",2967,7353,"#900D09"
"2968",0.00513251125812531,2015,"2015_00-0030586",0,1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,235.56,396.5,115,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,255.3,397.5,"00-0030586","Ryan Nassib",0,0,3,0,6.72,0,0,0,0,"QB",2968,10268,"#900D09"
"2969",0.00513251125812531,2017,"2017_00-0026197",0,1,0,-0.2,0,0,0,0,1,0,0,0,0,0,0,0,240.74,272.5,9,NA,NA,0,0,0,1,0,1,0,NA,NA,NA,NA,232.88,344,"00-0026197","Chad Henne",0,0,3,0,-0.5,0,0,0,0,"QB",2969,12382,"#900D09"
"2970",0.00513251125812531,2022,"2022_00-0032245",0,1,0,12.96,0,0,0,0,1,0,0,0,0,0,0,0,241,362.5,7,NA,NA,0,0,0,0,0,1,1,NA,NA,NA,NA,247.48,646,"00-0032245","Sean Mannion",0,0,3,3,0,0,0,0,0,"QB",2970,3175,"#900D09"
"2971",0.00513251125812531,2022,"2022_00-0033550",0,1,0,-0.3,0,0,0,0,1,1,0,0,0,0,0,0,241,362.5,5,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,247.48,646,"00-0033550","Davis Webb",0,0,3,3,0,0,0,0,0,"QB",2971,3176,"#900D09"
"2972",0.00513251125812531,2021,"2021_00-0031800",1,1,0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,247.48,359.54,6,NA,NA,0,0,0,1,0,1,1,NA,NA,NA,NA,312.14,392.5,"00-0031800","Taylor Heinicke",1,1,0,10,217.76,0,1,5,4,"QB",2972,878,"#03C04A"
"2973",0.00513251125812531,2021,"2021_00-0030565",0,1,0,1.12,0,0,1,0,0,0,0,0,0,0,0,0,247.48,646,8,NA,NA,1,0,0,0,0,1,0,NA,NA,NA,NA,312.14,392.5,"00-0030565","Geno Smith",0,0,3,2,54.28,0,0,1,1,"QB",2973,4005,"#900D09"
"2974",0.00513251125812531,2019,"2019_00-0022787",0,1,0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,264.62,518,15,NA,NA,1,0,0,0,0,1,0,NA,NA,NA,NA,273.75,361.2,"00-0022787","Matt Schaub",0,0,3,2,32.9,0,0,1,1,"QB",2974,4071,"#900D09"
"2975",0.00513050751760602,2021,"2021_00-0034353",0,3,0,108.7,0,1,0,0,1,1,0,1,0,0,0,0,247.48,273.55,3,5,127.5,0,0,0,0,0,0,0,0,1,2,2,141.91,118.61,"00-0034353","Anthony Miller",0,0,3,0,14.5,0,0,0,0,"WR",2975,9029,"#900D09"
"2976",0.00511856144294143,2019,"2019_00-0029141",0,2,1,68.1,0,1,0,0,1,1,0,0,0,0,0,1,264.62,269.64,7,1,72.2,0,1,0,0,1,0,0,0,0,0,1,136.43,94.92,"00-0029141","Alfred Morris",0,0,3,0,0.4,0,0,0,0,"RB",2976,11930,"#900D09"
"2977",0.00508243823423982,2016,"2016_00-0030547",0,2,1,68,0,1,0,0,1,0,0,1,0,0,0,1,232.88,344,3,2,113.6,0,0,0,0,0,0,1,0,0,0,2,179.25,169.06,"00-0030547","Denard Robinson",0,0,3,0,19.6,0,0,0,0,"RB",2977,8415,"#900D09"
"2978",0.00508182775229216,2016,"2016_00-0029239",0,2,1,69.7,0,1,0,0,0,0,0,0,0,0,0,1,232.88,344,4,0,17.7,0,1,0,0,0,0,0,0,0,0,0,235.56,207,"00-0029239","Brandon Bolden",0,0,3,0,3.9,0,0,0,0,"RB",2978,10836,"#900D09"
"2979",0.00507893553003669,2013,"2013_00-0027346",0,2,0,4.1,0,0,0,0,1,0,0,0,0,0,0,0,230.91,202.5,3,0,21.3,0,0,0,0,0,0,1,0,0,0,0,223.48,210.2,"00-0027346","Alfonso Smith",0,0,3,0,26.2,0,0,0,0,"RB",2979,7834,"#900D09"
"2980",0.00507479533553123,2019,"2019_00-0034772",0,3,0,132.3,0,0,0,0,1,0,0,0,0,0,0,0,211.33,228.68,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,206.98,235.32,"00-0034772","Antonio Callaway",0,0,3,0,16.9,0,0,0,0,"WR",2980,8718,"#900D09"
"2981",0.00507270870730281,2022,"2022_00-0034109",0,2,0,41.4,0,0,0,0,1,0,0,0,0,0,0,0,241,226.5,4,0,66,0,1,0,1,1,0,0,0,0,0,0,156.03,127.8,"00-0034109","Phillip Lindsay",0,0,3,3,0,0,0,0,0,"RB",2981,3177,"#900D09"
"2982",0.00506228394806385,2016,"2016_00-0023564",0,2,3,161.5,0,0,1,0,1,0,0,0,0,0,1,2,153.15,148.28,11,6,157.6,0,1,0,0,0,0,0,1,1,1,2,143.76,152.01,"00-0023564","Darren Sproles",0,0,3,3,162.5,0,0,1,2,"RB",2982,2828,"#900D09"
"2983",0.00504427496343851,2017,"2017_00-0029141",0,2,0,40.4,0,1,0,0,0,0,0,1,0,0,0,0,216.36,230.76,5,0,96.6,0,1,0,0,1,0,1,0,0,0,0,180.12,171.32,"00-0029141","Alfred Morris",0,1,3,1,72.2,0,0,0,1,"RB",2983,4548,"#900D09"
"2984",0.00502650579437613,2013,"2013_00-0026937",0,3,1,150.1,0,1,0,0,0,1,0,0,0,0,1,0,230.91,187.44,4,0,86.7,0,1,0,1,0,0,1,0,0,0,0,223.48,210.2,"00-0026937","Brandon Gibson",0,0,3,2,80.6,0,0,1,1,"WR",2984,3896,"#900D09"
"2985",0.00502343056723475,2013,"2013_00-0029239",0,2,2,42.5,0,0,0,0,0,0,0,0,0,0,1,1,230.91,184.67,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,223.48,146.5,"00-0029239","Brandon Bolden",0,1,3,0,81.3,0,0,0,0,"RB",2985,5471,"#900D09"
"2986",0.00501863704994321,2012,"2012_00-0028087",0,2,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,213.14,191.13,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,219.23,357,"00-0028087","Dion Lewis",0,0,3,0,17.3,0,0,0,0,"RB",2986,8655,"#900D09"
"2987",0.0050066034309566,2015,"2015_00-0022427",0,3,0,107.4,0,1,1,0,0,1,0,0,0,0,0,0,235.56,396.5,11,8,210.8,0,1,1,0,0,0,1,0,2,4,2,57.48,96.16,"00-0022427","Wes Welker",0,0,3,0,23.2,0,0,0,0,"WR",2987,8073,"#900D09"
"2988",0.00499574048444629,2014,"2014_00-0029384",0,2,7,110.2,0,0,0,0,1,0,0,1,1,1,2,2,255.3,397.5,114,NA,NA,0,0,0,1,0,1,1,NA,NA,NA,NA,230.91,239,"00-0029384","Bobby Rainey",0,1,3,2,111.1,0,0,1,1,"RB",2988,3774,"#900D09"
"2989",0.0049799089320004,2021,"2021_00-0031285",0,2,0,36,0,0,1,0,0,1,0,1,0,0,0,0,247.48,283.03,7,8,197.6,0,1,1,1,1,0,0,1,2,2,2,206.12,281.92,"00-0031285","Devonta Freeman",0,1,3,5,141.9,0,0,2,3,"RB",2989,2139,"#900D09"
"2990",0.00495176250115037,2012,"2012_00-0029264",0,2,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,206.27,192.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029264","Bernard Pierce",0,1,3,0,70.9,0,0,0,0,"RB",2990,5733,"#900D09"
"2991",0.00495176250115037,2014,"2014_00-0030656",0,2,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,209.76,195.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030656","Isaiah Crowell",0,1,3,2,122.4,0,0,1,1,"RB",2991,3725,"#900D09"
"2992",0.00495176250115037,2017,"2017_00-0033308",0,2,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,216.33,189.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033308","Matt Breida",0,1,3,0,103.5,0,0,0,0,"RB",2992,5051,"#900D09"
"2993",0.00493904668837786,2015,"2015_00-0027888",0,2,0,81.2,0,1,0,0,0,0,0,1,0,0,0,0,235.56,272,5,0,60.1,0,1,0,0,1,0,0,0,0,0,0,55.36,40.73,"00-0027888","Toby Gerhart",0,0,3,0,9.7,0,0,0,0,"RB",2993,9709,"#900D09"
"2994",0.00493244966492057,2015,"2015_00-0027006",0,3,2,142.2,0,1,0,0,0,0,0,0,0,0,1,1,192.75,165.04,6,0,20.6,0,1,0,0,1,0,1,0,0,0,0,157.73,143.77,"00-0027006","Kenny Britt",0,1,3,0,122.1,0,0,0,0,"WR",2994,4852,"#900D09"
"2995",0.00492924870923162,2022,"2022_00-0033925",0,2,0,84.5,0,0,0,0,0,1,0,0,0,0,0,0,217.1,229.63,5,0,17,0,0,0,0,0,0,1,0,0,0,0,247.48,364.25,"00-0033925","D'Onta Foreman",0,0,3,3,0,0,0,0,0,"RB",2995,3178,"#900D09"
"2996",0.00491954293102026,2016,"2016_00-0031166",0,3,3,112,0,0,0,0,0,0,0,1,0,1,1,1,227.89,209.29,2,NA,NA,0,0,0,1,0,1,0,NA,NA,NA,NA,235.56,396.5,"00-0031166","Seth Roberts",0,1,3,0,111.7,0,0,0,0,"WR",2996,4957,"#900D09"
"2997",0.00490844901651144,2022,"2022_00-0036457",0,2,1,41.5,0,0,0,0,0,0,0,0,0,0,0,1,241,362.5,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,158.05,119.91,"00-0036457","Ty'Son Williams",0,0,3,3,0,0,0,0,0,"RB",2997,3179,"#900D09"
"2998",0.00490769930183887,2012,"2012_00-0026210",0,3,2,66.1,0,1,0,0,0,0,0,1,0,0,1,1,222.48,189.43,4,2,121,0,1,0,0,0,0,0,0,0,1,1,179.32,170.4,"00-0026210","Earl Bennett",0,1,3,2,78.5,0,0,1,1,"WR",2998,3906,"#900D09"
"2999",0.00489902729168534,2019,"2019_00-0033658",0,4,5,75.7,0,0,0,0,0,0,0,0,1,1,1,1,264.62,284.81,2,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,259.45,255.24,"00-0033658","Blake Jarwin",0,1,3,0,85.5,0,0,0,0,"TE",2999,5381,"#900D09"
"3000",0.0048946775496006,2022,"2022_00-0028002",0,3,3,95.6,0,1,1,0,0,0,0,0,0,0,1,2,241,284.43,11,0,100.1,0,0,0,0,1,0,1,0,0,0,0,185.02,217.72,"00-0028002","Randall Cobb",0,0,3,3,0,0,0,0,0,"WR",3000,3180,"#900D09"
"3001",0.00481645856052637,2021,"2021_00-0032257",0,2,1,84.4,0,0,0,0,0,1,0,0,0,0,0,1,247.48,322.47,6,2,154,0,1,0,0,0,0,0,0,0,1,1,148.63,141.55,"00-0032257","Duke Johnson",0,0,3,3,39.9,0,1,1,1,"RB",3001,2713,"#900D09"
"3002",0.0048138378188014,2012,"2012_00-0027912",0,3,1,81.1,0,0,0,0,0,1,0,1,0,0,1,0,223.48,210.2,2,0,56.6,0,0,0,0,0,0,0,0,0,0,0,188.88,230.86,"00-0027912","Danario Alexander",0,1,1,8,144.8,0,2,3,3,"WR",3002,1339,"#FC6A03"
"3003",0.00481267040595412,2015,"2015_00-0022811",0,3,0,114,0,1,0,0,0,0,0,1,0,0,0,0,235.56,186.89,11,6,165.7,0,1,0,0,1,0,1,1,1,2,1,201.04,175.86,"00-0022811","Jerricho Cotchery",0,1,3,0,107.1,0,0,0,0,"WR",3003,5013,"#900D09"
"3004",0.00479716993868351,2019,"2019_00-0031577",0,2,0,93.6,0,1,0,0,0,1,0,1,0,0,0,0,264.62,288,4,4,166.1,0,1,0,0,0,0,0,0,0,1,3,176.33,183.17,"00-0031577","Javorius Allen",0,0,3,0,11.5,0,0,0,0,"RB",3004,9448,"#900D09"
"3005",0.00479376083239913,2015,"2015_00-0030544",0,4,2,43.5,0,0,0,0,0,0,0,0,0,0,1,1,235.56,262,2,0,34.4,0,0,0,0,0,0,0,0,0,0,0,255.3,232.5,"00-0030544","Gavin Escobar",0,1,3,0,18.4,0,0,0,0,"TE",3005,8532,"#900D09"
"3006",0.00479376083239913,2021,"2021_00-0035527",0,3,1,54.8,0,0,0,0,0,0,0,1,0,0,1,0,247.48,327.91,2,0,35.4,0,0,0,0,0,0,0,0,0,0,0,244.74,247.13,"00-0035527","Andy Isabella",0,0,3,0,2.3,0,0,0,0,"WR",3006,11244,"#900D09"
"3007",0.00479376083239913,2018,"2018_00-0032135",0,4,2,98.2,0,1,0,0,0,0,0,0,0,0,1,1,260.19,269.77,3,0,90.8,0,0,0,0,0,0,0,0,0,0,0,194.19,217.78,"00-0032135","Jesse James",0,1,3,2,84.3,0,0,1,1,"TE",3007,3880,"#900D09"
"3008",0.00477357301861048,2017,"2017_00-0031599",0,2,2,28.5,0,0,0,0,0,0,0,1,0,0,1,1,240.74,297.5,2,0,35.1,0,0,0,0,0,0,0,0,0,0,0,212.62,208.88,"00-0031599","Cameron Artis-Payne",0,0,3,0,16.7,0,0,0,0,"RB",3008,8739,"#900D09"
"3009",0.00473958486691117,2014,"2014_00-0030391",0,2,2,47.88,0,0,0,0,1,0,0,0,0,0,1,1,255.3,275,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,230.91,205,"00-0030391","Mike James",0,0,3,0,4.2,0,0,0,0,"RB",3009,10776,"#900D09"
"3010",0.004735317081213,2020,"2020_00-0029632",0,3,2,124.1,0,0,0,0,1,1,0,1,0,0,1,1,250.16,252.15,8,3,182.4,0,1,0,0,0,0,1,0,0,2,1,160.02,165.26,"00-0029632","Mohamed Sanu",0,0,3,0,44,0,0,0,0,"WR",3010,6729,"#900D09"
"3011",0.00472399080172181,2021,"2021_00-0031376",0,2,3,126.2,0,1,0,0,0,1,0,1,0,0,1,2,220.28,244.18,7,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,216.15,218.26,"00-0031376","Jerick McKinnon",0,1,3,0,21.9,0,0,0,0,"RB",3011,8202,"#900D09"
"3012",0.00472033768892288,2018,"2018_00-0023564",0,2,0,20.4,0,0,1,0,0,0,0,0,0,0,0,0,229.74,210.16,13,3,162.5,0,0,0,0,0,0,0,0,0,1,2,147.43,134.91,"00-0023564","Darren Sproles",0,0,3,1,61,0,0,0,1,"RB",3012,4575,"#900D09"
